match_id,period,statistic_category_name,statistic_name,home_stat,away_stat,compare_code,statistic_type,value_type,home_value,away_value,home_total,away_total
11699154,ALL,service,first_serve,43/73 (59%),61/86 (71%),2,positive,team,43,61,73.0,86.0
11699154,ALL,service,second_serve,26/30 (87%),17/25 (68%),1,positive,team,26,17,30.0,25.0
11699154,ALL,service,first_serve_points,20/43 (47%),33/61 (54%),2,positive,team,20,33,43.0,61.0
11699154,ALL,service,second_serve_points,10/30 (33%),9/25 (36%),2,positive,team,10,9,30.0,25.0
11699154,ALL,service,service_games_played,10,10,3,positive,event,10,10,,
11699154,ALL,service,break_points_saved,5/12 (41%),3/9 (33%),1,positive,team,5,3,12.0,9.0
11699154,ALL,points,total,74,85,2,positive,event,74,85,,
11699154,ALL,points,service_points_won,30,42,2,positive,event,30,42,,
11699154,ALL,points,receiver_points_won,44,43,1,positive,event,44,43,,
11699154,ALL,points,max_points_in_a_row,7,7,3,positive,event,7,7,,
11699154,ALL,games,total_won,9,11,2,positive,event,9,11,,
11699154,ALL,games,service_games_won,3,4,2,positive,event,3,4,,
11699154,ALL,games,max_games_in_a_row,2,4,2,positive,event,2,4,,
11699154,ALL,return,first_serve_return_points,28/61 (45%),23/43 (53%),2,positive,team,28,23,61.0,43.0
11699154,ALL,return,second_serve_return_points,16/25 (64%),20/30 (66%),2,positive,team,16,20,25.0,30.0
11699154,ALL,return,return_games_played,10,10,3,positive,event,10,10,,
11699154,ALL,return,break_points_converted,6,7,2,positive,event,6,7,,
11699154,ALL,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11699154,1ST,service,aces,3,2,1,positive,event,3,2,,
11699154,1ST,service,double_faults,2,5,2,negative,event,2,5,,
11699154,1ST,service,first_serve,23/39 (59%),37/53 (70%),2,positive,team,23,37,39.0,53.0
11699154,1ST,service,second_serve,14/16 (88%),11/16 (69%),1,positive,team,14,11,16.0,16.0
11699154,1ST,service,first_serve_points,14/23 (61%),18/37 (49%),1,positive,team,14,18,23.0,37.0
11699154,1ST,service,second_serve_points,6/16 (38%),5/16 (31%),1,positive,team,6,5,16.0,16.0
11699154,1ST,service,service_games_played,6,6,3,positive,event,6,6,,
11699154,1ST,service,break_points_saved,3/6 (50%),2/6 (33%),1,positive,team,3,2,6.0,6.0
11699154,1ST,points,service_points_won,20,23,2,positive,event,20,23,,
11699154,1ST,points,receiver_points_won,30,19,1,positive,event,30,19,,
11699154,1ST,points,max_points_in_a_row,7,4,1,positive,event,7,4,,
11699154,1ST,games,max_games_in_a_row,2,2,3,positive,event,2,2,,
11699154,1ST,return,first_serve_return_points,19/37 (51%),9/23 (39%),1,positive,team,19,9,37.0,23.0
11699154,1ST,return,second_serve_return_points,11/16 (68%),10/16 (62%),1,positive,team,11,10,16.0,16.0
11699154,1ST,return,return_games_played,6,6,3,positive,event,6,6,,
11699154,1ST,return,break_points_converted,4,3,1,positive,event,4,3,,
11699154,1ST,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11699154,2ND,service,aces,1,0,1,positive,event,1,0,,
11699154,2ND,service,double_faults,2,3,2,negative,event,2,3,,
11699154,2ND,service,first_serve,12/26 (46%),17/25 (68%),2,positive,team,12,17,26.0,25.0
11699154,2ND,service,second_serve,12/14 (86%),5/8 (63%),1,positive,team,12,5,14.0,8.0
11699154,2ND,service,first_serve_points,3/12 (25%),11/17 (65%),2,positive,team,3,11,12.0,17.0
11699154,2ND,service,second_serve_points,4/14 (29%),3/8 (38%),2,positive,team,4,3,14.0,8.0
11699154,2ND,service,service_games_played,4,4,3,positive,event,4,4,,
11699154,2ND,service,break_points_saved,2/6 (33%),1/3 (33%),1,positive,team,2,1,6.0,3.0
11699154,2ND,points,service_points_won,7,14,2,positive,event,7,14,,
11699154,2ND,points,receiver_points_won,11,19,2,positive,event,11,19,,
11699154,2ND,points,max_points_in_a_row,4,7,2,positive,event,4,7,,
11699154,2ND,games,max_games_in_a_row,1,3,2,positive,event,1,3,,
11699154,2ND,return,first_serve_return_points,6/17 (35%),9/12 (75%),2,positive,team,6,9,17.0,12.0
11699154,2ND,return,second_serve_return_points,5/8 (62%),10/14 (71%),2,positive,team,5,10,8.0,14.0
11699154,2ND,return,return_games_played,4,4,3,positive,event,4,4,,
11699154,2ND,return,break_points_converted,2,4,2,positive,event,2,4,,
11699154,2ND,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11699154,3RD,service,aces,0,0,3,positive,event,0,0,,
11699154,3RD,service,double_faults,0,0,3,negative,event,0,0,,
11699154,3RD,service,first_serve,8/8 (100%),7/8 (88%),1,positive,team,8,7,8.0,8.0
11699154,3RD,service,second_serve,0/0 (0%),1/1 (100%),2,positive,team,0,1,0.0,1.0
11699154,3RD,service,first_serve_points,3/8 (38%),4/7 (57%),2,positive,team,3,4,8.0,7.0
11699154,3RD,service,second_serve_points,0/0 (0%),1/1 (100%),2,positive,team,0,1,0.0,1.0
11699154,3RD,service,service_games_played,0,0,3,positive,event,0,0,,
11699154,3RD,service,break_points_saved,0/0 (0%),0/0 (0%),3,positive,team,0,0,0.0,0.0
11699154,3RD,points,service_points_won,3,5,2,positive,event,3,5,,
11699154,3RD,points,receiver_points_won,3,5,2,positive,event,3,5,,
11699154,3RD,points,max_points_in_a_row,2,3,2,positive,event,2,3,,
11699154,3RD,return,first_serve_return_points,3/7 (42%),5/8 (62%),2,positive,team,3,5,7.0,8.0
11699154,3RD,return,second_serve_return_points,0/1 (0%),0/0 (0%),3,positive,team,0,0,1.0,0.0
11699154,3RD,return,return_games_played,0,0,3,positive,event,0,0,,
11699154,3RD,return,break_points_converted,0,0,3,positive,event,0,0,,
11699154,3RD,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11699155,ALL,service,aces,0,0,3,positive,event,0,0,,
11699155,ALL,service,double_faults,3,2,1,negative,event,3,2,,
11699155,ALL,service,first_serve,21/37 (57%),23/42 (55%),1,positive,team,21,23,37.0,42.0
11699155,ALL,service,second_serve,13/16 (81%),17/19 (89%),2,positive,team,13,17,16.0,19.0
11699155,ALL,service,first_serve_points,6/21 (29%),17/23 (74%),2,positive,team,6,17,21.0,23.0
11699155,ALL,service,second_serve_points,5/16 (31%),11/19 (58%),2,positive,team,5,11,16.0,19.0
11699155,ALL,service,service_games_played,7,6,1,positive,event,7,6,,
11699155,ALL,service,break_points_saved,0/6 (0%),1/1 (100%),2,positive,team,0,1,6.0,1.0
11699155,ALL,points,total,25,54,2,positive,event,25,54,,
11699155,ALL,points,service_points_won,11,28,2,positive,event,11,28,,
11699155,ALL,points,receiver_points_won,14,26,2,positive,event,14,26,,
11699155,ALL,points,max_points_in_a_row,4,9,2,positive,event,4,9,,
11699155,ALL,games,total_won,1,12,2,positive,event,1,12,,
11699155,ALL,games,service_games_won,1,6,2,positive,event,1,6,,
11699155,ALL,games,max_games_in_a_row,1,6,2,positive,event,1,6,,
11699155,ALL,return,first_serve_return_points,6/23 (26%),15/21 (71%),2,positive,team,6,15,23.0,21.0
11699155,ALL,return,second_serve_return_points,8/19 (42%),11/16 (68%),2,positive,team,8,11,19.0,16.0
11699155,ALL,return,return_games_played,6,7,2,positive,event,6,7,,
11699155,ALL,return,break_points_converted,0,6,2,positive,event,0,6,,
11699155,ALL,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11699155,1ST,service,aces,0,0,3,positive,event,0,0,,
11699155,1ST,service,double_faults,1,2,2,negative,event,1,2,,
11699155,1ST,service,first_serve,7/15 (47%),10/19 (53%),2,positive,team,7,10,15.0,19.0
11699155,1ST,service,second_serve,7/8 (88%),7/9 (78%),1,positive,team,7,7,8.0,9.0
11699155,1ST,service,first_serve_points,2/7 (29%),8/10 (80%),2,positive,team,2,8,7.0,10.0
11699155,1ST,service,second_serve_points,1/8 (13%),5/9 (56%),2,positive,team,1,5,8.0,9.0
11699155,1ST,service,service_games_played,3,3,3,positive,event,3,3,,
11699155,1ST,service,break_points_saved,0/3 (0%),0/0 (0%),3,positive,team,0,0,3.0,0.0
11699155,1ST,points,service_points_won,3,13,2,positive,event,3,13,,
11699155,1ST,points,receiver_points_won,6,12,2,positive,event,6,12,,
11699155,1ST,points,max_points_in_a_row,2,9,2,positive,event,2,9,,
11699155,1ST,games,max_games_in_a_row,0,6,2,positive,event,0,6,,
11699155,1ST,return,first_serve_return_points,2/10 (20%),5/7 (71%),2,positive,team,2,5,10.0,7.0
11699155,1ST,return,second_serve_return_points,4/9 (44%),7/8 (87%),2,positive,team,4,7,9.0,8.0
11699155,1ST,return,return_games_played,3,3,3,positive,event,3,3,,
11699155,1ST,return,break_points_converted,0,3,2,positive,event,0,3,,
11699155,1ST,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11699155,2ND,service,aces,0,0,3,positive,event,0,0,,
11699155,2ND,service,double_faults,2,0,1,negative,event,2,0,,
11699155,2ND,service,first_serve,14/22 (64%),13/23 (57%),1,positive,team,14,13,22.0,23.0
11699155,2ND,service,second_serve,6/8 (75%),10/10 (100%),2,positive,team,6,10,8.0,10.0
11699155,2ND,service,first_serve_points,4/14 (29%),9/13 (69%),2,positive,team,4,9,14.0,13.0
11699155,2ND,service,second_serve_points,4/8 (50%),6/10 (60%),2,positive,team,4,6,8.0,10.0
11699155,2ND,service,service_games_played,4,3,1,positive,event,4,3,,
11699155,2ND,service,break_points_saved,0/3 (0%),1/1 (100%),2,positive,team,0,1,3.0,1.0
11699155,2ND,points,service_points_won,8,15,2,positive,event,8,15,,
11699155,2ND,points,receiver_points_won,8,14,2,positive,event,8,14,,
11699155,2ND,points,max_points_in_a_row,4,6,2,positive,event,4,6,,
11699155,2ND,games,max_games_in_a_row,1,6,2,positive,event,1,6,,
11699155,2ND,return,first_serve_return_points,4/13 (30%),10/14 (71%),2,positive,team,4,10,13.0,14.0
11699155,2ND,return,second_serve_return_points,4/10 (40%),4/8 (50%),2,positive,team,4,4,10.0,8.0
11699155,2ND,return,return_games_played,3,4,2,positive,event,3,4,,
11699155,2ND,return,break_points_converted,0,3,2,positive,event,0,3,,
11699155,2ND,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11699156,ALL,service,aces,0,2,2,positive,event,0,2,,
11699156,ALL,service,double_faults,10,4,1,negative,event,10,4,,
11699156,ALL,service,first_serve,59/84 (70%),37/63 (59%),1,positive,team,59,37,84.0,63.0
11699156,ALL,service,second_serve,15/25 (60%),22/26 (85%),2,positive,team,15,22,25.0,26.0
11699156,ALL,service,first_serve_points,32/59 (54%),26/37 (70%),2,positive,team,32,26,59.0,37.0
11699156,ALL,service,second_serve_points,11/25 (44%),12/26 (46%),2,positive,team,11,12,25.0,26.0
11699156,ALL,service,service_games_played,10,10,3,positive,event,10,10,,
11699156,ALL,service,break_points_saved,8/12 (66%),3/7 (42%),1,positive,team,8,3,12.0,7.0
11699156,ALL,points,total,68,79,2,positive,event,68,79,,
11699156,ALL,points,service_points_won,43,38,1,positive,event,43,38,,
11699156,ALL,points,receiver_points_won,25,41,2,positive,event,25,41,,
11699156,ALL,points,max_points_in_a_row,7,8,2,positive,event,7,8,,
11699156,ALL,games,total_won,10,10,3,positive,event,10,10,,
11699156,ALL,games,service_games_won,6,6,3,positive,event,6,6,,
11699156,ALL,games,max_games_in_a_row,2,3,2,positive,event,2,3,,
11699156,ALL,return,first_serve_return_points,11/37 (29%),27/59 (45%),2,positive,team,11,27,37.0,59.0
11699156,ALL,return,second_serve_return_points,14/26 (53%),14/25 (56%),2,positive,team,14,14,26.0,25.0
11699156,ALL,return,return_games_played,10,10,3,positive,event,10,10,,
11699156,ALL,return,break_points_converted,4,4,3,positive,event,4,4,,
11699156,ALL,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11699156,1ST,service,aces,0,1,2,positive,event,0,1,,
11699156,1ST,service,double_faults,3,1,1,negative,event,3,1,,
11699156,1ST,service,first_serve,25/32 (78%),18/29 (62%),1,positive,team,25,18,32.0,29.0
11699156,1ST,service,second_serve,4/7 (57%),10/11 (91%),2,positive,team,4,10,7.0,11.0
11699156,1ST,service,first_serve_points,14/25 (56%),13/18 (72%),2,positive,team,14,13,25.0,18.0
11699156,1ST,service,second_serve_points,4/7 (57%),6/11 (55%),1,positive,team,4,6,7.0,11.0
11699156,1ST,service,service_games_played,5,5,3,positive,event,5,5,,
11699156,1ST,service,break_points_saved,2/4 (50%),0/1 (0%),1,positive,team,2,0,4.0,1.0
11699156,1ST,points,service_points_won,18,19,2,positive,event,18,19,,
11699156,1ST,points,receiver_points_won,10,14,2,positive,event,10,14,,
11699156,1ST,points,max_points_in_a_row,7,6,1,positive,event,7,6,,
11699156,1ST,games,max_games_in_a_row,2,3,2,positive,event,2,3,,
11699156,1ST,return,first_serve_return_points,5/18 (27%),11/25 (44%),2,positive,team,5,11,18.0,25.0
11699156,1ST,return,second_serve_return_points,5/11 (45%),3/7 (42%),1,positive,team,5,3,11.0,7.0
11699156,1ST,return,return_games_played,5,5,3,positive,event,5,5,,
11699156,1ST,return,break_points_converted,1,2,2,positive,event,1,2,,
11699156,1ST,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11699156,2ND,service,aces,0,1,2,positive,event,0,1,,
11699156,2ND,service,double_faults,6,3,1,negative,event,6,3,,
11699156,2ND,service,first_serve,29/46 (63%),17/29 (59%),1,positive,team,29,17,46.0,29.0
11699156,2ND,service,second_serve,11/17 (65%),9/12 (75%),2,positive,team,11,9,17.0,12.0
11699156,2ND,service,first_serve_points,17/29 (59%),11/17 (65%),2,positive,team,17,11,29.0,17.0
11699156,2ND,service,second_serve_points,7/17 (41%),3/12 (25%),1,positive,team,7,3,17.0,12.0
11699156,2ND,service,service_games_played,5,5,3,positive,event,5,5,,
11699156,2ND,service,break_points_saved,6/8 (75%),3/6 (50%),1,positive,team,6,3,8.0,6.0
11699156,2ND,points,service_points_won,24,14,1,positive,event,24,14,,
11699156,2ND,points,receiver_points_won,15,22,2,positive,event,15,22,,
11699156,2ND,points,max_points_in_a_row,7,7,3,positive,event,7,7,,
11699156,2ND,games,max_games_in_a_row,2,2,3,positive,event,2,2,,
11699156,2ND,return,first_serve_return_points,6/17 (35%),12/29 (41%),2,positive,team,6,12,17.0,29.0
11699156,2ND,return,second_serve_return_points,9/12 (75%),10/17 (58%),1,positive,team,9,10,12.0,17.0
11699156,2ND,return,return_games_played,5,5,3,positive,event,5,5,,
11699156,2ND,return,break_points_converted,3,2,1,positive,event,3,2,,
11699156,2ND,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11699156,3RD,service,aces,0,0,3,positive,event,0,0,,
11699156,3RD,service,double_faults,1,0,1,negative,event,1,0,,
11699156,3RD,service,first_serve,5/6 (83%),2/5 (40%),1,positive,team,5,2,6.0,5.0
11699156,3RD,service,second_serve,0/1 (0%),3/3 (100%),2,positive,team,0,3,1.0,3.0
11699156,3RD,service,first_serve_points,1/5 (20%),2/2 (100%),2,positive,team,1,2,5.0,2.0
11699156,3RD,service,second_serve_points,0/1 (0%),3/3 (100%),2,positive,team,0,3,1.0,3.0
11699156,3RD,service,service_games_played,0,0,3,positive,event,0,0,,
11699156,3RD,service,break_points_saved,0/0 (0%),0/0 (0%),3,positive,team,0,0,0.0,0.0
11699156,3RD,points,service_points_won,1,5,2,positive,event,1,5,,
11699156,3RD,points,receiver_points_won,0,5,2,positive,event,0,5,,
11699156,3RD,points,max_points_in_a_row,1,8,2,positive,event,1,8,,
11699156,3RD,return,first_serve_return_points,0/2 (0%),4/5 (80%),2,positive,team,0,4,2.0,5.0
11699156,3RD,return,second_serve_return_points,0/3 (0%),1/1 (100%),2,positive,team,0,1,3.0,1.0
11699156,3RD,return,return_games_played,0,0,3,positive,event,0,0,,
11699156,3RD,return,break_points_converted,0,0,3,positive,event,0,0,,
11699156,3RD,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11699157,ALL,service,aces,0,2,2,positive,event,0,2,,
11699157,ALL,service,double_faults,8,2,1,negative,event,8,2,,
11699157,ALL,service,first_serve,48/66 (73%),39/79 (49%),1,positive,team,48,39,66.0,79.0
11699157,ALL,service,second_serve,10/18 (56%),38/40 (95%),2,positive,team,10,38,18.0,40.0
11699157,ALL,service,first_serve_points,25/48 (52%),24/39 (62%),2,positive,team,25,24,48.0,39.0
11699157,ALL,service,second_serve_points,4/18 (22%),18/40 (45%),2,positive,team,4,18,18.0,40.0
11699157,ALL,service,service_games_played,10,10,3,positive,event,10,10,,
11699157,ALL,service,break_points_saved,9/15 (60%),8/12 (66%),2,positive,team,9,8,15.0,12.0
11699157,ALL,points,total,66,79,2,positive,event,66,79,,
11699157,ALL,points,service_points_won,29,42,2,positive,event,29,42,,
11699157,ALL,points,receiver_points_won,37,37,3,positive,event,37,37,,
11699157,ALL,points,max_points_in_a_row,4,7,2,positive,event,4,7,,
11699157,ALL,games,total_won,8,12,2,positive,event,8,12,,
11699157,ALL,games,service_games_won,4,6,2,positive,event,4,6,,
11699157,ALL,games,max_games_in_a_row,2,4,2,positive,event,2,4,,
11699157,ALL,return,first_serve_return_points,15/39 (38%),23/48 (47%),2,positive,team,15,23,39.0,48.0
11699157,ALL,return,second_serve_return_points,22/40 (55%),14/18 (77%),2,positive,team,22,14,40.0,18.0
11699157,ALL,return,return_games_played,10,10,3,positive,event,10,10,,
11699157,ALL,return,break_points_converted,4,6,2,positive,event,4,6,,
11699157,ALL,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11699157,1ST,service,aces,0,1,2,positive,event,0,1,,
11699157,1ST,service,double_faults,6,0,1,negative,event,6,0,,
11699157,1ST,service,first_serve,19/31 (61%),14/35 (40%),1,positive,team,19,14,31.0,35.0
11699157,1ST,service,second_serve,6/12 (50%),21/21 (100%),2,positive,team,6,21,12.0,21.0
11699157,1ST,service,first_serve_points,8/19 (42%),9/14 (64%),2,positive,team,8,9,19.0,14.0
11699157,1ST,service,second_serve_points,3/12 (25%),8/21 (38%),2,positive,team,3,8,12.0,21.0
11699157,1ST,service,service_games_played,5,5,3,positive,event,5,5,,
11699157,1ST,service,break_points_saved,4/8 (50%),3/6 (50%),1,positive,team,4,3,8.0,6.0
11699157,1ST,points,service_points_won,11,17,2,positive,event,11,17,,
11699157,1ST,points,receiver_points_won,18,20,2,positive,event,18,20,,
11699157,1ST,points,max_points_in_a_row,4,7,2,positive,event,4,7,,
11699157,1ST,games,max_games_in_a_row,2,2,3,positive,event,2,2,,
11699157,1ST,return,first_serve_return_points,5/14 (35%),11/19 (57%),2,positive,team,5,11,14.0,19.0
11699157,1ST,return,second_serve_return_points,13/21 (61%),9/12 (75%),2,positive,team,13,9,21.0,12.0
11699157,1ST,return,return_games_played,5,5,3,positive,event,5,5,,
11699157,1ST,return,break_points_converted,3,4,2,positive,event,3,4,,
11699157,1ST,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11699157,2ND,service,aces,0,1,2,positive,event,0,1,,
11699157,2ND,service,double_faults,2,2,3,negative,event,2,2,,
11699157,2ND,service,first_serve,29/35 (83%),25/44 (57%),1,positive,team,29,25,35.0,44.0
11699157,2ND,service,second_serve,4/6 (67%),17/19 (89%),2,positive,team,4,17,6.0,19.0
11699157,2ND,service,first_serve_points,17/29 (59%),15/25 (60%),2,positive,team,17,15,29.0,25.0
11699157,2ND,service,second_serve_points,1/6 (17%),10/19 (53%),2,positive,team,1,10,6.0,19.0
11699157,2ND,service,service_games_played,5,5,3,positive,event,5,5,,
11699157,2ND,service,break_points_saved,5/7 (71%),5/6 (83%),2,positive,team,5,5,7.0,6.0
11699157,2ND,points,service_points_won,18,25,2,positive,event,18,25,,
11699157,2ND,points,receiver_points_won,19,17,1,positive,event,19,17,,
11699157,2ND,points,max_points_in_a_row,4,4,3,positive,event,4,4,,
11699157,2ND,games,max_games_in_a_row,2,2,3,positive,event,2,2,,
11699157,2ND,return,first_serve_return_points,10/25 (40%),12/29 (41%),2,positive,team,10,12,25.0,29.0
11699157,2ND,return,second_serve_return_points,9/19 (47%),5/6 (83%),2,positive,team,9,5,19.0,6.0
11699157,2ND,return,return_games_played,5,5,3,positive,event,5,5,,
11699157,2ND,return,break_points_converted,1,2,2,positive,event,1,2,,
11699157,2ND,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11699158,ALL,service,aces,2,3,2,positive,event,2,3,,
11699158,ALL,service,double_faults,7,3,1,negative,event,7,3,,
11699158,ALL,service,first_serve,37/68 (54%),32/55 (58%),2,positive,team,37,32,68.0,55.0
11699158,ALL,service,second_serve,24/31 (77%),20/23 (87%),2,positive,team,24,20,31.0,23.0
11699158,ALL,service,first_serve_points,17/37 (46%),17/32 (53%),2,positive,team,17,17,37.0,32.0
11699158,ALL,service,second_serve_points,10/31 (32%),11/23 (48%),2,positive,team,10,11,31.0,23.0
11699158,ALL,service,service_games_played,8,9,2,positive,event,8,9,,
11699158,ALL,service,break_points_saved,7/14 (50%),3/7 (42%),1,positive,team,7,3,14.0,7.0
11699158,ALL,points,total,54,69,2,positive,event,54,69,,
11699158,ALL,points,service_points_won,27,28,2,positive,event,27,28,,
11699158,ALL,points,receiver_points_won,27,41,2,positive,event,27,41,,
11699158,ALL,points,max_points_in_a_row,5,7,2,positive,event,5,7,,
11699158,ALL,games,total_won,5,12,2,positive,event,5,12,,
11699158,ALL,games,service_games_won,1,5,2,positive,event,1,5,,
11699158,ALL,games,max_games_in_a_row,1,4,2,positive,event,1,4,,
11699158,ALL,return,first_serve_return_points,15/32 (46%),20/37 (54%),2,positive,team,15,20,32.0,37.0
11699158,ALL,return,second_serve_return_points,12/23 (52%),21/31 (67%),2,positive,team,12,21,23.0,31.0
11699158,ALL,return,return_games_played,9,8,1,positive,event,9,8,,
11699158,ALL,return,break_points_converted,4,7,2,positive,event,4,7,,
11699158,ALL,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11699158,1ST,service,aces,1,2,2,positive,event,1,2,,
11699158,1ST,service,double_faults,2,1,1,negative,event,2,1,,
11699158,1ST,service,first_serve,17/32 (53%),17/28 (61%),2,positive,team,17,17,32.0,28.0
11699158,1ST,service,second_serve,13/15 (87%),10/11 (91%),2,positive,team,13,10,15.0,11.0
11699158,1ST,service,first_serve_points,10/17 (59%),9/17 (53%),1,positive,team,10,9,17.0,17.0
11699158,1ST,service,second_serve_points,3/15 (20%),8/11 (73%),2,positive,team,3,8,15.0,11.0
11699158,1ST,service,service_games_played,4,4,3,positive,event,4,4,,
11699158,1ST,service,break_points_saved,4/7 (57%),1/2 (50%),1,positive,team,4,1,7.0,2.0
11699158,1ST,points,service_points_won,13,17,2,positive,event,13,17,,
11699158,1ST,points,receiver_points_won,11,19,2,positive,event,11,19,,
11699158,1ST,points,max_points_in_a_row,3,7,2,positive,event,3,7,,
11699158,1ST,games,max_games_in_a_row,1,4,2,positive,event,1,4,,
11699158,1ST,return,first_serve_return_points,8/17 (47%),7/17 (41%),1,positive,team,8,7,17.0,17.0
11699158,1ST,return,second_serve_return_points,3/11 (27%),12/15 (80%),2,positive,team,3,12,11.0,15.0
11699158,1ST,return,return_games_played,4,4,3,positive,event,4,4,,
11699158,1ST,return,break_points_converted,1,3,2,positive,event,1,3,,
11699158,1ST,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11699158,2ND,service,aces,1,1,3,positive,event,1,1,,
11699158,2ND,service,double_faults,5,2,1,negative,event,5,2,,
11699158,2ND,service,first_serve,20/36 (56%),15/27 (56%),1,positive,team,20,15,36.0,27.0
11699158,2ND,service,second_serve,11/16 (69%),10/12 (83%),2,positive,team,11,10,16.0,12.0
11699158,2ND,service,first_serve_points,7/20 (35%),8/15 (53%),2,positive,team,7,8,20.0,15.0
11699158,2ND,service,second_serve_points,7/16 (44%),3/12 (25%),1,positive,team,7,3,16.0,12.0
11699158,2ND,service,service_games_played,4,5,2,positive,event,4,5,,
11699158,2ND,service,break_points_saved,3/7 (42%),2/5 (40%),1,positive,team,3,2,7.0,5.0
11699158,2ND,points,service_points_won,14,11,1,positive,event,14,11,,
11699158,2ND,points,receiver_points_won,16,22,2,positive,event,16,22,,
11699158,2ND,points,max_points_in_a_row,5,5,3,positive,event,5,5,,
11699158,2ND,games,max_games_in_a_row,1,4,2,positive,event,1,4,,
11699158,2ND,return,first_serve_return_points,7/15 (46%),13/20 (65%),2,positive,team,7,13,15.0,20.0
11699158,2ND,return,second_serve_return_points,9/12 (75%),9/16 (56%),1,positive,team,9,9,12.0,16.0
11699158,2ND,return,return_games_played,5,4,1,positive,event,5,4,,
11699158,2ND,return,break_points_converted,3,4,2,positive,event,3,4,,
11699158,2ND,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11699159,ALL,service,aces,3,0,1,positive,event,3,0,,
11699159,ALL,service,double_faults,5,5,3,negative,event,5,5,,
11699159,ALL,service,first_serve,45/70 (64%),35/55 (64%),1,positive,team,45,35,70.0,55.0
11699159,ALL,service,second_serve,20/25 (80%),15/20 (75%),1,positive,team,20,15,25.0,20.0
11699159,ALL,service,first_serve_points,29/45 (64%),18/35 (51%),1,positive,team,29,18,45.0,35.0
11699159,ALL,service,second_serve_points,10/25 (40%),9/20 (45%),2,positive,team,10,9,25.0,20.0
11699159,ALL,service,service_games_played,10,9,1,positive,event,10,9,,
11699159,ALL,service,break_points_saved,6/9 (66%),3/8 (37%),1,positive,team,6,3,9.0,8.0
11699159,ALL,points,total,67,58,1,positive,event,67,58,,
11699159,ALL,points,service_points_won,39,27,1,positive,event,39,27,,
11699159,ALL,points,receiver_points_won,28,31,2,positive,event,28,31,,
11699159,ALL,points,max_points_in_a_row,7,6,1,positive,event,7,6,,
11699159,ALL,games,total_won,12,7,1,positive,event,12,7,,
11699159,ALL,games,service_games_won,7,4,1,positive,event,7,4,,
11699159,ALL,games,max_games_in_a_row,4,3,1,positive,event,4,3,,
11699159,ALL,return,first_serve_return_points,17/35 (48%),16/45 (35%),1,positive,team,17,16,35.0,45.0
11699159,ALL,return,second_serve_return_points,11/20 (55%),15/25 (60%),2,positive,team,11,15,20.0,25.0
11699159,ALL,return,return_games_played,9,10,2,positive,event,9,10,,
11699159,ALL,return,break_points_converted,5,3,1,positive,event,5,3,,
11699159,ALL,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11699159,1ST,service,aces,2,0,1,positive,event,2,0,,
11699159,1ST,service,double_faults,3,1,1,negative,event,3,1,,
11699159,1ST,service,first_serve,23/35 (66%),17/26 (65%),1,positive,team,23,17,35.0,26.0
11699159,1ST,service,second_serve,9/12 (75%),8/9 (89%),2,positive,team,9,8,12.0,9.0
11699159,1ST,service,first_serve_points,18/23 (78%),12/17 (71%),1,positive,team,18,12,23.0,17.0
11699159,1ST,service,second_serve_points,5/12 (42%),5/9 (56%),2,positive,team,5,5,12.0,9.0
11699159,1ST,service,service_games_played,5,4,1,positive,event,5,4,,
11699159,1ST,service,break_points_saved,3/3 (100%),2/3 (66%),1,positive,team,3,2,3.0,3.0
11699159,1ST,points,service_points_won,23,17,1,positive,event,23,17,,
11699159,1ST,points,receiver_points_won,9,12,2,positive,event,9,12,,
11699159,1ST,points,max_points_in_a_row,5,4,1,positive,event,5,4,,
11699159,1ST,games,max_games_in_a_row,3,1,1,positive,event,3,1,,
11699159,1ST,return,first_serve_return_points,5/17 (29%),5/23 (21%),1,positive,team,5,5,17.0,23.0
11699159,1ST,return,second_serve_return_points,4/9 (44%),7/12 (58%),2,positive,team,4,7,9.0,12.0
11699159,1ST,return,return_games_played,4,5,2,positive,event,4,5,,
11699159,1ST,return,break_points_converted,1,0,1,positive,event,1,0,,
11699159,1ST,miscellaneous,tiebreaks,0,0,3,positive,event,0,0,,
11699159,2ND,service,aces,1,0,1,positive,event,1,0,,
11699159,2ND,service,double_faults,2,4,2,negative,event,2,4,,
